radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,311,480,3840,3898881,207,-105.012691,40.539617,1905,45,1,1459621655,1472143650,
LTE,262,7,40201,17950722,405,8.663228,50.247775,483,106,1,1459627582,1472143602,
LTE,310,120,24086,197345547,290,-118.298002,34.036991,50,26,1,1458594344,1472143625,
LTE,310,120,24086,197343747,296,-118.302807,34.036452,171,32,1,1458594343,1472143625,
LTE,311,480,37889,37930499,121,-80.402867,25.674008,258,12,1,1458852866,1472143657,
LTE,234,10,496,130560642,149,-0.202369,52.620694,2491,26,1,1459631138,1472143581,
LTE,310,260,42500,5576195,183,-85.625808,42.851427,365,30,1,1458950740,1472143631,
LTE,234,30,46091,8123905,0,-1.537071,54.6469,1915,46,1,1459634762,1472143590,
LTE,505,3,40442,10389003,459,153.017239,-27.241398,48,9,1,1458853685,1472143690,
UMTS,404,49,5102,21259945,289,78.515577,17.370566,59,2,1,1459649283,1472143775,
LTE,310,120,7705,62961411,356,-97.620131,30.492223,1996,181,1,1459649392,1472143621,
LTE,310,120,7705,63507227,356,-97.619333,30.494649,1479,129,1,1459649392,1472143621,
LTE,262,2,47210,18238465,323,8.472365,49.071844,654,16,1,1459663735,1472143599,
LTE,204,16,5,527382,304,5.817696,50.865622,1280,6,1,1459667325,1472143575,
GSM,262,1,14338,27463,,6.75443,51.44049,122067,3649,0,1311245466,1472142470,-51
GSM,262,1,14337,42080,,6.77465,51.49412,123912,23514,0,1312041733,1472143218,-57
GSM,262,1,38663,37784,,6.98552,50.81531,29346,16637,0,1379484325,1472142843,-51
GSM,262,1,38663,9999,,6.97307,50.81735,29534,11535,0,1379578102,1472142843,-51
GSM,262,1,38686,22206,,6.98281,50.9223,36767,8054,0,1311074680,1472142968,-51
GSM,262,1,38701,6701,,6.9648,50.9596,59332,35793,0,1314682599,1472142042,-51
GSM,262,1,38701,5322,,6.96843,50.96626,33556,34389,0,1318834882,1472143466,-52
GSM,262,1,38688,4343,,6.92875,51.01605,39026,14225,0,1421174604,1472144332,-51
GSM,262,1,38688,4365,,6.92875,51.01605,22116,4789,0,1422228051,1472143961,-60
GSM,262,1,38688,31628,,6.90449,50.99766,16895,8481,0,1320332705,1472141352,-51
GSM,262,1,38688,35598,,6.89384,51.02758,27353,6206,0,1310659791,1472141100,-70
GSM,262,1,38688,20322,,6.89,51.0082,473496,14088,0,1314878775,1472141352,-54
GSM,262,1,38688,22431,,6.93035,51.02182,20421,17293,0,1310709144,1472144332,-55
GSM,262,1,38688,10783,,6.94246,51.0287,25243,22034,0,1310659791,1472144332,-56
GSM,262,1,38701,55823,,6.88809,50.98764,474540,11711,0,1379912901,1472141079,-51
UMTS,262,1,38792,2561388,228,6.8848,50.93796,459,3,0,1458883882,1472143739,
GSM,262,1,38663,7283,,6.97976,50.85058,16125,20166,0,1379399343,1472142843,-51
GSM,262,1,38663,7284,,6.97976,50.85058,16553,50149,0,1379399343,1472142719,-51
GSM,262,1,38688,53471,,6.98608,51.00874,114987,11405,0,1313496517,1472143713,-56
GSM,262,1,38686,6741,,7.00543,50.96103,69566,38517,0,1313135898,1472143343,-51
GSM,262,1,38686,8922,,7.09917,50.91402,22824,3308,0,1367479350,1472142072,-61
GSM,262,1,38686,13726,,7.0925,50.87947,21614,5126,0,1373343850,1472142840,-51
GSM,262,1,38688,4396,,6.98841,51.03573,19819,12472,0,1317299598,1472142967,-51
GSM,262,1,38688,25147,,7.00841,51.03167,31916,3895,0,1313496517,1472143466,-53
GSM,262,1,38688,7058,,7.03002,51.03318,32409,7176,0,1313491439,1472143466,-62
GSM,262,1,38688,3001,,7.07563,51.05038,46198,3927,0,1315574809,1472142882,-66
GSM,262,1,38688,24522,,7.07563,51.05038,66154,4745,0,1315574809,1472144066,-59
GSM,262,1,38688,28267,,6.9897,51.07486,60775,19594,0,1311419617,1472143752,-51
GSM,262,1,38688,5810,,7.03181,51.08078,59668,1858,0,1320211717,1472143752,-69
GSM,262,1,38688,7154,,7.01726,51.04902,34350,6586,0,1313486221,1472142072,-58
GSM,262,1,38753,35340,,7.30986,50.93501,18938,15435,0,1372839403,1472142447,-51
UMTS,262,1,38833,1845145,210,7.06618,50.70592,713,48,0,1418236322,1472143739,-99
GSM,262,1,14338,27464,,6.75443,51.44049,81947,7545,0,1311342458,1472142470,-51
GSM,262,1,38663,58240,,6.78167,50.93674,109329,7139,0,1311074680,1472141802,-51
GSM,262,1,38663,37794,,6.96635,50.83323,14202,6280,0,1379399343,1472142969,-51
GSM,262,1,38663,9997,,6.97307,50.81735,31113,15881,0,1379399344,1472142969,-51
GSM,262,1,38701,35556,,6.96501,50.92524,35141,5385,0,1320410931,1472142968,-51
GSM,262,1,38701,4957,,6.96242,50.92831,57350,8812,0,1311074680,1472142968,-51
GSM,262,1,38688,29739,,6.91319,51.00786,96058,11481,0,1310709144,1472144332,-51
GSM,262,1,38701,6529,,6.94958,50.98515,56066,104241,0,1379484765,1472143588,-51
GSM,262,1,38688,9829,,6.90578,50.99041,473282,21746,0,1314878775,1472141352,-51
GSM,262,1,38688,13743,,6.89704,51.02101,31814,6956,0,1310659791,1472141100,-58
GSM,262,1,38688,30722,,6.92227,51.0345,18555,8637,0,1310659791,1472144332,-51
GSM,262,1,38701,9970,,6.92871,50.95786,9845,4752,0,1321259336,1472141337,-52
GSM,262,1,38701,38882,,6.89526,50.95324,55781,4156,0,1312189323,1472141227,-65
UMTS,262,1,38792,2572861,417,6.87713,50.96367,655,6,0,1458883885,1472143739,
GSM,262,1,38663,59441,,6.83912,50.93839,36622,6861,0,1312189323,1472141724,-51
GSM,262,1,38663,6697,,6.85792,50.91854,82145,9306,0,1312306379,1472141802,-51
UMTS,262,1,38792,2580307,479,6.85042,50.94492,3271,17,0,1434363444,1472143739,-100
GSM,262,1,38701,7822,,6.9647,50.89446,36540,9185,0,1315404018,1472142594,-51
GSM,262,1,38688,1924,,6.99521,51.00824,114295,8282,0,1315897209,1472144332,-66
GSM,262,1,38686,26036,,6.99533,50.95488,52561,22156,0,1314697793,1472143343,-56
GSM,262,1,38686,17822,,7.09917,50.91402,18333,3434,0,1373435399,1472142072,-54
GSM,262,1,38686,13727,,7.0925,50.87947,17448,3312,0,1373985964,1472143712,-51
GSM,262,1,38686,17855,,7.0851,50.85926,30789,3085,0,1367479351,1472143712,-62
GSM,262,1,38686,38841,,7.06576,50.90188,19493,1893,0,1373279564,1472142072,-51
GSM,262,1,38688,31784,,7.00185,51.03917,46140,21332,0,1313486221,1472143342,-51
GSM,262,1,38688,33404,,7.04246,51.05103,113301,12852,0,1311419617,1472143713,-51
GSM,262,1,38688,19000,,7.05673,51.05065,21393,1406,0,1316057640,1472142882,-69
GSM,262,1,38688,39021,,7.03181,51.08078,14149,2895,0,1316661319,1472143752,-63
GSM,262,1,38688,39025,,7.03181,51.08078,26039,2998,0,1313603492,1472143752,-58
GSM,262,1,38753,22383,,7.18653,50.95843,40559,9221,0,1377793942,1472141842,-51
GSM,262,1,38753,17610,,7.25384,50.94117,77424,8800,0,1372839403,1472143529,-51
GSM,262,1,38688,7368,,7.12159,51.03032,8444,1239,0,1384804323,1472143529,-66
UMTS,262,1,38833,1842274,484,7.05962,50.71724,1394,132,0,1418236322,1472143739,-104
GSM,262,1,14337,63853,,6.76051,51.46396,120509,13826,0,1311146844,1472141228,-51
GSM,262,1,14337,2511,,6.71295,51.45337,94679,3357,0,1311245466,1472141103,-62
GSM,262,1,38663,12422,,6.81308,50.91119,81530,6583,0,1312189323,1472141802,-57
GSM,262,1,38663,6042,,6.8292,50.92837,21038,3850,0,1456219188,1472141802,-52
GSM,262,1,38663,6990,,6.98162,50.82502,38839,7946,0,1379484325,1472142969,-51
GSM,262,1,38701,6751,,6.95436,50.9595,30682,22646,0,1314682599,1472142219,-51
GSM,262,1,38688,4375,,6.92875,51.01605,10056,3026,0,1421995660,1472141725,-51
GSM,262,1,38701,7911,,6.9681,50.98239,25140,48537,0,1386729192,1472142281,-51
GSM,262,1,38688,31607,,6.90449,50.99766,24450,7700,0,1316768083,1472141352,-51
GSM,262,1,38701,25640,,6.91601,50.99278,64870,34877,0,1380195632,1472141349,-57
GSM,262,1,38701,7891,,6.9414,50.99097,58205,125402,0,1379484497,1472143588,-51
GSM,262,1,38701,22122,,6.94958,50.98515,32391,64801,0,1379689837,1472142966,-51
GSM,262,1,38701,12522,,6.93604,50.96283,10381,5420,0,1320277120,1472141475,-65
GSM,262,1,38688,13806,,6.9558,51.02324,43039,15301,0,1310659791,1472144085,-58
GSM,262,1,38701,10026,,6.92871,50.95786,16772,2054,0,1321259143,1472141475,-57
GSM,262,1,38701,25553,,6.93049,50.95186,91376,20051,0,1312189956,1472141475,-67
GSM,262,1,38701,62256,,6.91886,50.95809,31021,4717,0,1318835332,1472141475,-59
GSM,262,1,38663,13736,,6.85534,50.97445,34385,7601,0,1379416301,1472141476,-54
GSM,262,1,38701,55824,,6.88809,50.98764,474513,11133,0,1379912901,1472141227,-51
GSM,262,1,38701,55826,,6.88809,50.98764,46719,9092,0,1379661627,1472141225,-51
UMTS,262,1,38792,2559245,74,6.87713,50.96367,635,3,0,1458883882,1472143739,
GSM,262,1,38663,39354,,6.84806,50.92305,92214,16556,0,1314193985,1472141802,-51
GSM,262,1,38701,53274,,6.96451,50.90235,88067,6130,0,1317135522,1472142594,-53
GSM,262,1,38701,9291,,6.97406,50.89385,14246,4683,0,1317906285,1472142594,-51
GSM,262,1,38663,35785,,6.93214,50.88768,50314,12975,0,1379652790,1472142345,-51
GSM,262,1,38686,62311,,6.99754,50.90749,100481,23252,0,1311679363,1472142594,-51
GSM,262,1,38686,11022,,7.0045,50.92161,69685,8777,0,1311674784,1472142594,-59
GSM,262,1,38686,45198,,7.0954,50.92464,39809,970,0,1372851167,1472142072,-65
GSM,262,1,38686,6994,,7.12719,50.87279,27758,4112,0,1373343850,1472143712,-55
GSM,262,1,38686,6915,,7.1097,50.88098,30484,4863,0,1373343849,1472143712,-51
GSM,262,1,38686,52521,,7.06414,50.91357,26690,2487,0,1373279564,1472142072,-51
GSM,262,1,38688,25126,,6.97926,51.04874,30373,6695,0,1314083163,1472141225,-65
GSM,262,1,38688,31785,,7.00185,51.03917,30523,4373,0,1320059839,1472143466,-58
GSM,262,1,38688,4397,,6.98841,51.03573,45612,12876,0,1311923726,1472142967,-51
GSM,262,1,38688,28268,,6.9897,51.07486,73066,32437,0,1311587971,1472142718,-51
GSM,262,1,38688,28269,,6.9897,51.07486,95326,14411,0,1310776679,1472142312,-51
GSM,262,1,38688,39011,,7.00726,51.05645,29579,7743,0,1313487216,1472142072,-58
GSM,262,1,38688,12145,,7.05738,51.06559,13886,2008,0,1317277578,1472142966,-63
GSM,262,1,38688,10022,,7.02015,51.05937,60614,9658,0,1311419617,1472143713,-54
GSM,262,1,38688,37957,,7.15224,51.10091,92605,4571,0,1312436317,1472143529,-58
GSM,262,1,38686,24322,,7.11819,50.95461,44360,5624,0,1315816526,1472141541,-64
UMTS,262,1,38834,1871786,327,7.18653,50.95843,3739,17,0,1389207863,1472143739,-99
GSM,262,1,38688,12498,,7.09797,51.03526,18318,1635,0,1380932873,1472144207,-72
GSM,262,1,38688,14927,,7.09797,51.03526,37634,1992,0,1380548911,1472143529,-66
UMTS,262,1,38833,1838317,411,7.10181,50.73649,482,29,0,1362284423,1472143739,
GSM,262,1,14337,21384,,6.78353,51.4539,122101,5934,0,1311342458,1472142221,-51
GSM,262,1,14337,19311,,6.80921,51.48784,144523,11696,0,1311779175,1472142843,-51
GSM,262,1,14337,1351,,6.81423,51.49234,85063,2946,0,1310191678,1472143093,-51
GSM,262,1,38663,26056,,6.82424,50.91477,93248,14025,0,1312189323,1472141802,-51
GSM,262,1,38688,37954,,6.82553,50.98675,46254,4287,0,1321259530,1472143713,-55
GSM,262,1,38663,35655,,6.86,50.88864,12648,814,0,1418193480,1472141802,-66
GSM,262,1,38663,6995,,6.98162,50.82502,14855,6666,0,1379578102,1472142969,-51
GSM,262,1,38663,37795,,6.96635,50.83323,27005,14385,0,1379578102,1472142843,-51
GSM,262,1,38701,19565,,6.96247,50.93179,42908,10940,0,1323342286,1472142968,-51
GSM,262,1,38701,6698,,6.9648,50.9596,23569,36643,0,1318834881,1472143466,-52
GSM,262,1,38701,33332,,6.94203,51.00428,57697,139804,0,1391805167,1472143368,-51
GSM,262,1,38688,31622,,6.90449,50.99766,11938,9877,0,1318823921,1472141352,-57
GSM,262,1,38701,7898,,6.9414,50.99097,27850,19478,0,1379401115,1472142966,-66
GSM,262,1,38688,10777,,6.94246,51.0287,46122,28197,0,1311587972,1472142967,-59
GSM,262,1,38688,10782,,6.94246,51.0287,70834,39975,0,1316768083,1472144332,-51
GSM,262,1,38688,14582,,6.90561,51.01461,94502,2965,0,1317277578,1472141725,-70
GSM,262,1,38701,21318,,6.88981,50.96418,55808,4147,0,1313093117,1472141227,-52
GSM,262,1,38701,55634,,6.89881,50.98702,473853,5654,0,1379912901,1472141225,-57
GSM,262,1,38663,6647,,6.85335,50.93767,105443,15440,0,1312306379,1472141802,-51
GSM,262,1,38701,18822,,6.88946,50.94461,55103,13473,0,1313093117,1472141227,-51
GSM,262,1,38663,33221,,6.85042,50.94492,31752,5218,0,1389877375,1472141849,-51
GSM,262,1,38701,9303,,6.97406,50.89385,21344,3805,0,1317135522,1472142594,-61
GSM,262,1,38663,29741,,6.96975,50.84955,30660,49323,0,1379399344,1472142969,-51
GSM,262,1,38663,18957,,6.96674,50.86206,37069,74748,0,1379578053,1472142719,-51
GSM,262,1,38663,26396,,6.92739,50.86128,42019,8062,0,1379401200,1472142969,-53
GSM,262,1,38663,18766,,6.95979,50.87588,15315,2071,0,1380098699,1472142345,-68
GSM,262,1,38663,29735,,6.93214,50.88768,15183,2551,0,1379578016,1472142345,-63
GSM,262,1,38686,53542,,6.98285,50.95094,61134,25334,0,1314948499,1472142219,-51
GSM,262,1,38686,17022,,7.01074,50.95593,56668,4095,0,1314678788,1472143343,-56
GSM,262,1,38686,12222,,7.09917,50.91402,30009,1270,0,1372998798,1472142072,-70
GSM,262,1,38686,53272,,7.08672,50.89708,16782,2113,0,1373279564,1472142072,-61
GSM,262,1,38686,53292,,7.09435,50.86093,23456,2514,0,1373985748,1472142072,-51
GSM,262,1,38688,7139,,6.99548,51.04748,30453,29585,0,1311442036,1472143713,-54
GSM,262,1,38688,52133,,6.97322,51.0392,46353,13886,0,1311923726,1472143341,-53
GSM,262,1,38688,7105,,6.98343,51.03034,23216,15787,0,1311923726,1472143713,-58
GSM,262,1,38688,33412,,7.04574,51.02818,41297,7580,0,1315574809,1472141600,-51
GSM,262,1,38688,24422,,7.07563,51.05038,18236,3865,0,1311587972,1472142882,-59
GSM,262,1,38688,7173,,7.01726,51.04902,32759,8963,0,1313486221,1472143342,-51
GSM,262,1,38753,8301,,7.16388,51.01373,29284,7998,0,1376873789,1472143529,-77
GSM,262,1,38688,11026,,7.12159,51.03032,10306,1633,0,1384804323,1472143529,-67
GSM,262,1,14338,27451,,6.76307,51.4342,48030,1153,0,1313742451,1472141228,-62
GSM,262,1,14337,19310,,6.80921,51.48784,76403,9454,0,1310191679,1472143093,-56
GSM,262,1,14337,19654,,6.81423,51.49234,86999,6941,0,1312084884,1472143218,-70
GSM,262,1,38688,13869,,6.82084,50.99379,58292,4283,0,1320455851,1472143713,-54
GSM,262,1,38701,923,,6.96455,50.95306,70345,18381,0,1314682599,1472142219,-51
GSM,262,1,38701,6703,,6.9648,50.9596,31241,19425,0,1320223668,1472142219,-52
GSM,262,1,38701,33371,,6.94203,51.00428,36513,36223,0,1391829616,1472141725,-52
GSM,262,1,38701,62978,,6.96344,50.97407,21101,50200,0,1313603492,1472142468,-51
GSM,262,1,38701,2556,,6.98175,50.97392,40775,25825,0,1386729559,1472143466,-51
GSM,262,1,38701,25645,,6.91601,50.99278,64870,13619,0,1380096937,1472141352,-53
UMTS,262,1,38792,2587966,141,6.92063,50.97847,901,11,0,1414585444,1472143739,-107
GSM,262,1,38688,13744,,6.89704,51.02101,26644,4942,0,1317015563,1472141100,-55
GSM,262,1,38688,11422,,6.89,51.0082,31356,5168,0,1310659791,1472141477,-64
GSM,262,1,38688,7941,,6.87074,51.00542,50512,4458,0,1313093357,1472140854,-51
GSM,262,1,38688,38884,,6.87442,50.99439,59336,14936,0,1314878136,1472141225,-58
GSM,262,1,38688,38887,,6.87442,50.99439,84385,14961,0,1314193985,1472140854,-51
GSM,262,1,38688,22432,,6.93035,51.02182,24786,7421,0,1313043888,1472142221,-57
GSM,262,1,38688,22433,,6.93035,51.02182,24342,6188,0,1310659791,1472142221,-75
GSM,262,1,38688,13805,,6.9558,51.02324,43810,24946,0,1314774646,1472143961,-61
GSM,262,1,38663,13742,,6.85534,50.97445,43924,12095,0,1379416301,1472143713,-51
GSM,262,1,38663,22360,,6.8521,50.98256,15948,4634,0,1422231305,1472141476,-51
GSM,262,1,38663,27403,,6.85783,50.93205,29699,2279,0,1316493948,1472141849,-51
GSM,262,1,38701,61186,,6.9747,50.90915,7693,4283,0,1423212907,1472142968,-51
GSM,262,1,38686,17122,,7.01074,50.95593,27970,7873,0,1317280907,1472143343,-58
GSM,262,1,38686,6918,,7.1097,50.88098,49912,4358,0,1373343849,1472143514,-57
GSM,262,1,38688,58133,,6.98586,51.04377,46068,11478,0,1424850292,1472143713,-51
GSM,262,1,38688,58134,,6.98586,51.04377,30656,5588,0,1424865085,1472143466,-51
GSM,262,1,38688,4370,,6.98841,51.03573,31786,15608,0,1311923726,1472143341,-52
GSM,262,1,38688,27122,,6.9914,51.02947,31920,13237,0,1313486221,1472143466,-56
GSM,262,1,38688,39013,,7.00726,51.05645,45206,18311,0,1313486221,1472143713,-53
GSM,262,1,38688,7182,,7.01726,51.04902,31221,10121,0,1313486221,1472143713,-52
UMTS,262,1,38792,1870491,373,7.15132,50.95236,10944,53,0,1390407978,1472143739,-101
GSM,262,1,38688,14940,,7.09797,51.03526,32213,3325,0,1380190887,1472144207,-73
UMTS,262,1,38833,1848616,380,7.06812,50.71493,987,49,0,1418236322,1472143739,-105
GSM,262,1,14338,27465,,6.75443,51.44049,81947,6883,0,1311245466,1472142470,-51
GSM,262,1,14337,19260,,6.78135,51.48165,122853,2393,0,1311342458,1472142470,-69
GSM,262,1,14337,55289,,6.79416,51.47425,25539,934,0,1312178006,1472142470,-58
GSM,262,1,38663,6071,,6.8292,50.92837,18496,2080,0,1456219188,1472141849,-51
GSM,262,1,38688,37952,,6.82553,50.98675,46254,14176,0,1313507947,1472143713,-51
GSM,262,1,38688,13840,,6.82084,50.99379,58292,8333,0,1319558535,1472143713,-51
GSM,262,1,38701,4955,,6.96242,50.92831,62632,9971,0,1314682599,1472142968,-51
GSM,262,1,38686,6640,,6.9749,50.9289,64474,5787,0,1311074680,1472142968,-51
GSM,262,1,38686,6641,,6.9749,50.9289,35034,8662,0,1317020427,1472142968,-51
GSM,262,1,38701,33329,,6.94203,51.00428,47255,71908,0,1391829860,1472144085,-51
GSM,262,1,38688,29740,,6.91319,51.00786,143501,7993,0,1315899093,1472143961,-71
GSM,262,1,38688,13745,,6.89704,51.02101,26644,8622,0,1315564426,1472141477,-59
GSM,262,1,38688,14607,,6.90561,51.01461,94111,1926,0,1320273055,1472141477,-56
GSM,262,1,38701,13752,,6.8913,50.97616,474819,8846,0,1379912901,1472140979,-51
GSM,262,1,38663,13741,,6.85534,50.97445,32490,10365,0,1379578755,1472141476,-51
GSM,262,1,38663,45212,,6.8521,50.98256,31509,6167,0,1421991663,1472141476,-51
GSM,262,1,38663,59440,,6.83912,50.93839,31734,11733,0,1313507947,1472141724,-51
GSM,262,1,38663,39355,,6.84806,50.92305,91448,10962,0,1312886970,1472141849,-51
GSM,262,1,38663,39357,,6.84806,50.92305,92214,17667,0,1312886970,1472141849,-51
GSM,262,1,38663,29734,,6.93214,50.88768,35361,9278,0,1379581613,1472142345,-51
GSM,262,1,38688,53474,,6.98608,51.00874,114904,22285,0,1314083163,1472144085,-59
GSM,262,1,38686,53540,,6.98285,50.95094,52659,6390,0,1314697793,1472143343,-56
GSM,262,1,38686,38838,,7.07524,50.89357,19331,2086,0,1373279564,1472142072,-61
GSM,262,1,38688,31786,,7.00185,51.03917,51047,10779,0,1310659791,1472143341,-51
GSM,262,1,38688,7144,,6.99548,51.04748,148680,18749,0,1313486221,1472143342,-53
GSM,262,1,38688,26922,,6.9914,51.02947,49157,16346,0,1314083163,1472143713,-54
GSM,262,1,38688,41377,,7.01719,51.02475,113639,17034,0,1315894867,1472143342,-51
GSM,262,1,38688,18988,,7.05673,51.05065,19689,1781,0,1320063382,1472142882,-65
GSM,262,1,38688,18993,,7.05673,51.05065,24428,2241,0,1318417612,1472142966,-70
GSM,262,1,38688,39015,,7.00726,51.05645,61453,18349,0,1311419617,1472143713,-55
GSM,262,1,38753,56374,,7.15132,50.95236,64161,9152,0,1372916503,1472143529,-51
UMTS,262,1,38834,1837959,37,7.18302,50.96199,1268,25,0,1389775302,1472143739,
GSM,262,1,38688,12161,,7.11718,51.05205,18387,4914,0,1379961291,1472143529,-68
UMTS,262,1,38833,1868091,210,7.06618,50.70592,446,46,0,1439144960,1472143739,-100
GSM,262,1,38686,31915,,7.01185,50.82895,12258,1962,0,1372925183,1472142969,-76
GSM,222,10,30052,582,,12.240076,42.460171,1224,5,1,1459670921,1472143519,
GSM,234,15,23,9485,,-5.776064,55.776837,23447,12,1,1459670923,1472143521,
GSM,234,15,23,8737,,-6.009897,55.753838,28129,6,1,1459670923,1472143521,
LTE,234,15,57351,693278,290,-2.800979,53.565247,512,12,1,1458847202,1472143583,
LTE,310,120,24076,197244417,381,-118.34676,34.035468,273,49,1,1458586025,1472143625,
LTE,310,120,24086,197344002,352,-118.280172,34.000152,85,27,1,1458594343,1472143625,
UMTS,724,31,533,2337763,329,-42.870008,-22.748591,28,2,1,1459681757,1472143804,
LTE,310,410,20489,184991383,36,-85.517959,40.899342,126,23,1,1459686349,1472143643,
LTE,460,1,9487,101126147,65,113.378952,22.948744,110,5,1,1458946647,1472143688,
LTE,208,10,49506,1750535,45,4.801631,45.599794,7387,42,1,1459692362,1472143577,
LTE,214,1,527,73651969,396,2.118677,41.370111,26,10,1,1458912513,1472143578,
LTE,260,6,31,3395920,97,16.920054,52.379919,94,34,1,1458858109,1472143596,
LTE,260,6,31,3201310,320,16.945654,52.392347,137,15,1,1458858108,1472143596,
LTE,466,92,11800,55616269,245,121.578982,25.066869,74,9,1,1459696048,1472143688,
LTE,310,120,7702,62928643,419,-97.779197,30.496278,1017,22,1,1459699606,1472143621,
LTE,310,120,24089,197369347,5,-118.283296,33.986044,252,11,1,1458594352,1472143625,
LTE,260,3,53171,33606914,190,19.037558,49.850323,42,12,1,1459703194,1472143594,
LTE,260,3,53171,33581571,134,19.026171,49.848071,244,10,1,1459703194,1472143594,
LTE,250,1,17762,754434,0,37.590855,55.813379,115,36,1,1459713989,1472143593,
LTE,250,1,17762,466689,0,37.586843,55.813269,73,44,1,1459713989,1472143593,
LTE,250,1,17762,466691,0,37.57981,55.811058,101,75,1,1459713989,1472143593,
LTE,311,480,9474,9541398,85,-121.311758,37.778205,1276,109,1,1459715273,1472143652,
LTE,311,480,9474,9541408,86,-121.296785,37.801966,529,116,1,1459715273,1472143653,
LTE,234,30,11711,8110080,309,-1.145368,52.959726,216,149,1,1459721134,1472143590,
LTE,311,480,55319,55323149,177,-94.885607,39.107492,242,31,1,1459721242,1472143666,
LTE,311,480,3840,3898892,207,-105.023765,40.525873,204,82,1,1459731963,1472143650,
LTE,404,11,51042,206157318,381,77.103873,28.429055,168,56,1,1459739178,1472143675,
LTE,404,11,51042,206157320,383,77.102213,28.429579,25,73,1,1459739178,1472143675,
LTE,311,480,12038,12119308,57,-117.685453,33.624122,236,14,1,1459742745,1472143653,
LTE,311,480,51752,51814913,24,-87.440938,41.600954,380,109,1,1458607808,1472143666,
LTE,311,480,64773,64845592,70,-82.805773,39.952709,1037,47,1,1459746390,1472143669,
LTE,440,10,36870,152832324,166,130.382083,33.592147,31,16,1,1459746404,1472143679,
LTE,240,7,35029,80734724,495,16.524325,59.366778,179,22,1,1458648010,1472143591,
LTE,247,2,561,51415042,422,23.912881,56.762964,2344,36,1,1459753614,1472143592,
LTE,262,7,10224,10388993,0,10.085599,51.802584,5298,43,1,1458912655,1472143600,
UMTS,250,99,27918,188602538,177,37.551542,55.656865,371,10,1,1459786046,1472143729,
LTE,440,10,24580,104910597,0,135.450809,34.561527,126,48,1,1459797604,1472143679,
LTE,440,10,24580,104910594,0,135.451382,34.562181,92,68,1,1459797604,1472143679,
UMTS,208,10,31561,75759919,64,0.128744,48.317438,214,6,1,1459801425,1472143712,
UMTS,602,1,2538,1999588,99,29.915095,31.191165,161,32,1,1459810831,1472143796,
LTE,311,480,57344,57419542,25,-83.496941,42.519641,96,16,1,1459811144,1472143667,
LTE,311,480,57344,57419532,24,-83.484854,42.525191,746,22,1,1459811144,1472143667,
LTE,440,50,39746,175020804,15,139.368092,35.676797,200,4,1,1459811174,1472143687,
LTE,208,15,6707,103049791,5,7.4554,48.274139,1059,55,1,1458886671,1472143577,
GSM,405,66,7100,22636,,78.620229,28.135099,189,25,1,1459813069,1472143542,
LTE,302,720,32600,24420356,48,-113.519217,53.548479,93,134,1,1459813127,1472143620,
UMTS,204,16,1531,16824954,424,6.875731,52.215625,122,27,1,1459813351,1472143707,
LTE,310,410,21255,44833802,0,-81.395478,40.830687,1554,18,1,1459813635,1472143643,
LTE,262,7,20211,5900291,38,13.052927,52.402453,76,20,1,1458912667,1472143601,
LTE,262,7,20211,5211651,99,13.118176,52.385292,244,22,1,1458912666,1472143600,
LTE,262,7,20211,5840898,16,13.105741,52.384499,655,16,1,1458912667,1472143601,
LTE,260,6,204,2274940,27,20.691625,49.642364,1,2,1,1459814943,1472143596,
LTE,262,1,26553,32579073,383,9.372342,48.814672,190,39,1,1459814947,1472143598,
LTE,260,6,204,2218512,120,20.654611,49.800982,119,9,1,1459814943,1472143596,
LTE,260,6,204,2267440,36,20.691025,49.644184,0,2,1,1459814943,1472143596,
LTE,262,7,30551,13525507,0,7.617852,51.969659,1655,25,1,1459815525,1472143602,
UMTS,222,88,42081,37370163,,16.940731,41.022281,4046,3,1,1459815681,1472143720,
LTE,208,10,49507,23815,0,4.804433,45.771623,878,11,1,1459815938,1472143577,
LTE,440,10,36926,154656274,459,129.824812,32.851825,84,49,1,1459816093,1472143680,
GSM,226,10,110,11936,,26.117467,44.396214,151,2,1,1459887148,1472143520,
GSM,226,10,110,34311,,26.120156,44.394337,98,3,1,1459887148,1472143520,
GSM,226,10,110,33046,,26.119303,44.393114,468,3,1,1459887148,1472143520,
GSM,240,24,13432,51252,,18.088223,59.351519,807,82,1,1459891412,1472143526,
GSM,262,3,25513,48573,,13.775819,52.483402,6516,3543,1,1459949789,1472142221,-78
GSM,240,24,13422,57633,,18.082196,59.347513,161,45,1,1460067080,1472143525,
GSM,262,7,20310,62387,,11.462965,51.137856,1170,5,1,1460355164,1472143535,-113
GSM,248,3,63,6491,,24.72584,59.443241,12100,71,1,1460489635,1472143392,-76
GSM,208,20,256,39331,,2.180352,48.891255,130,3,1,1460490055,1472143810,
GSM,208,20,363,46893,,2.272302,48.937658,1971,25,1,1460490058,1472143517,-95
GSM,262,3,25411,41261,,13.024737,53.313913,19232,382,1,1460554041,1472143838,-57
GSM,248,3,62,8733,,24.708893,59.42999,9038,64,1,1460990791,1472143392,-79
GSM,262,3,524,3194,,11.67088,51.71462,30875,637,1,1460991173,1472141231,-85
GSM,262,2,841,19482,,10.435906,48.602854,26787,3878,1,1461245864,1472141724,-56
